Cluster,HHID,HHMemberID,Education,HealthInsurance,Parent,ComputerEver,Computer3M,InternetEver,Internet3M,MobileOwn,MobileUse,weight,Gender,nr of interviewd,Final weight
603,20,1,1,1,1,2,NA,2,NA,1,2,0.112057982,Female,16,1.792927718
604,2,2,2,1,1,2,NA,1,2,1,2,0.142979393,Female,14,2.001711504
604,4,1,1,1,1,2,NA,2,NA,1,3,0.157454949,Female,14,2.204369286
604,4,2,3,1,2,1,2,NA,2,2,2,0.144361335,Female,14,2.021058697
604,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,14,0
604,7,2,1,1,1,2,NA,2,NA,1,2,0.122254725,Female,14,1.711566144
604,8,1,2,2,1,2,NA,2,NA,1,3,0.222091021,Female,14,3.109274292
604,9,1,3,1,1,2,NA,1,2,1,3,0.178020977,Male,5,0.890104885
604,9,2,2,1,1,2,NA,1,2,1,2,0.173063523,Female,14,2.422889319
604,11,1,2,1,1,2,NA,1,2,1,2,0.188328014,Female,14,2.636592199
604,11,2,3,1,2,1,2,NA,3,1,3,0.246979829,Male,5,1.234899147
604,12,1,2,1,1,2,NA,1,2,1,3,0.222091021,Female,14,3.109274292
604,13,1,3,1,1,2,NA,2,NA,1,2,0.236956534,Male,5,1.18478267
604,13,2,3,1,1,2,NA,2,NA,1,2,0.266966376,Female,14,3.737529258
604,15,1,1,2,1,2,NA,2,NA,1,3,0.137951629,Female,14,1.931322808
604,15,2,NA,1,1,2,NA,2,NA,1,2,0.141903293,Male,5,0.709516465
604,17,1,1,1,1,2,NA,2,NA,2,2,0.116720577,Female,14,1.63408808
604,17,2,1,1,1,2,NA,2,NA,1,2,0.111837055,Male,5,0.559185276
604,17,3,3,1,2,1,1,1,3,1,2,0.144361335,Female,14,2.021058697
604,18,2,1,2,1,2,NA,2,NA,1,3,0.116720577,Female,14,1.63408808
605,1,1,2,1,1,2,NA,2,NA,1,3,0.242385916,Female,17,4.120560576
605,2,2,2,1,1,2,NA,2,NA,1,3,0.17139572,Female,17,2.913727232
605,3,3,5,1,1,1,0,1,2,1,3,0.130705936,Male,10,1.307059361
605,3,4,1,1,1,2,NA,1,2,1,2,0.136413394,Female,17,2.3190277
605,3,5,5,1,1,1,0,1,2,1,3,0.180141493,Male,10,1.801414925
605,3,6,3,1,2,1,0,1,2,1,3,0.178897213,Male,10,1.788972127
605,3,8,3,1,1,1,0,1,3,1,2,0.184253492,Female,17,3.13230936
605,4,4,2,1,1,2,NA,2,NA,2,2,0.111262982,Female,17,1.891470697
605,5,1,5,1,1,1,2,NA,3,1,3,0.172161798,Male,10,1.721617979
605,5,2,2,1,1,2,NA,1,2,1,3,0.179679484,Female,17,3.054551233
605,5,3,5,1,2,1,3,NA,3,1,2,0.271530105,Female,17,4.616011789
605,5,4,3,1,2,1,2,NA,3,1,3,0.23563785,Male,10,2.356378501
605,6,2,3,1,1,2,NA,1,2,1,3,0.17139572,Female,17,2.913727232
605,8,2,5,1,1,1,2,NA,3,1,3,0.179679484,Female,17,3.054551233
605,9,1,1,1,1,2,NA,1,3,1,3,0.106701196,Male,10,1.067011963
605,9,2,2,1,1,2,NA,1,3,1,2,0.106226402,Female,17,1.80584883
605,10,2,3,2,2,1,0,1,3,1,3,0.144262243,Female,17,2.452458139
605,11,3,3,2,1,2,NA,1,3,1,3,0.107186436,Female,17,1.822169408
605,11,4,1,2,1,2,NA,1,2,1,3,0.114360888,Male,10,1.143608878
605,12,2,1,1,2,2,NA,1,2,1,2,0.17139572,Female,17,2.913727232
605,14,2,2,1,1,2,NA,1,3,1,3,0.179679484,Female,17,3.054551233
605,15,1,3,1,2,1,0,1,0,1,2,0.25470656,Female,17,4.330011523
605,15,2,4,1,2,1,0,1,3,1,3,0.284277808,Male,10,2.842778082
605,17,1,1,1,1,2,NA,2,NA,1,3,0.106701196,Male,10,1.067011963
605,17,2,1,1,1,2,NA,2,NA,1,3,0.111360454,Female,17,1.893127713
605,17,3,1,1,2,2,NA,1,2,1,3,0.150224193,Female,17,2.553811288
605,17,4,3,1,2,1,0,1,3,1,3,0.146041926,Male,10,1.460419257
606,1,2,2,1,1,2,NA,2,NA,1,2,0.111306658,Male,8,0.890453262
606,2,2,1,1,1,2,NA,1,2,1,2,0.178950172,Female,15,2.684252582
606,3,3,2,1,1,2,NA,2,NA,1,3,0.113896701,Male,8,0.91117361
606,3,4,2,1,1,2,NA,1,0,1,3,0.12832138,Female,15,1.924820706
606,4,1,2,1,1,2,NA,1,2,1,2,0.131082292,Female,15,1.966234383
606,5,1,5,1,1,1,2,NA,3,1,3,0.225157222,Male,8,1.801257778
606,5,2,3,1,1,1,0,1,3,1,3,0.253672716,Female,15,3.80509074
606,6,1,4,1,1,1,0,1,2,1,3,0.211031941,Female,15,3.165479118
606,7,1,4,1,2,1,3,NA,3,1,3,0.171463,Male,8,1.371703998
606,7,2,1,1,2,2,NA,1,2,1,2,0.170700031,Female,15,2.560500463
606,9,1,2,1,2,2,NA,1,2,1,3,0.104838518,Male,8,0.838708143
606,9,2,2,1,2,2,NA,1,2,2,1,0.101919018,Female,15,1.528785277
606,10,3,3,1,2,2,NA,1,2,1,2,0.10675137,Female,15,1.601270552
606,11,1,1,1,1,2,NA,2,NA,1,2,0.139856197,Male,8,1.118849578
606,11,2,1,1,1,2,NA,1,2,1,2,0.131082292,Female,15,1.966234383
606,12,2,2,1,1,2,NA,2,NA,1,2,0.105795233,Female,15,1.586928493
606,14,3,NA,2,1,2,NA,1,3,1,3,0.10675137,Female,15,1.601270552
606,15,1,NA,2,1,2,NA,2,NA,2,2,0.110908446,Female,15,1.663626688
606,15,2,2,1,1,2,NA,1,3,1,3,0.1062681,Male,8,0.850144802
606,15,3,2,1,2,2,NA,1,3,1,3,0.145449147,Male,8,1.163593177
606,16,2,1,1,1,2,NA,1,2,1,3,0.11081137,Female,15,1.66217055
606,18,2,2,1,2,2,NA,1,2,1,3,0.206380554,Female,15,3.095708305
606,20,2,2,1,1,2,NA,2,NA,1,3,0.157568569,Female,15,2.363528542
607,4,1,4,1,1,1,2,1,3,1,3,0.164780876,Male,9,1.483027883
607,4,3,3,1,2,1,2,1,2,1,2,0.225535582,Male,9,2.02982024
607,5,2,NA,1,1,2,NA,2,NA,1,3,0.106586207,Female,15,1.598793111
607,6,1,2,1,1,2,NA,2,NA,1,3,0.164780876,Male,9,1.483027883
607,6,2,1,1,1,2,NA,2,NA,1,3,0.164047641,Female,15,2.460714612
607,6,3,2,1,2,2,NA,2,NA,2,0,0.212702197,Female,15,3.190532948
607,7,4,3,2,1,1,3,NA,3,1,3,0.150791877,Female,15,2.261878152
607,8,3,2,1,1,2,NA,1,3,1,3,0.105529891,Male,9,0.949769015
607,8,4,1,1,1,2,NA,2,NA,1,3,0.106492915,Female,15,1.59739372
607,9,2,NA,1,1,2,NA,2,NA,1,2,0.111639848,Female,15,1.674597713
607,9,3,3,1,2,2,NA,1,3,1,2,0.138077431,Female,15,2.071161471
607,10,2,NA,1,1,2,NA,2,NA,1,3,0.111639848,Female,15,1.674597713
607,10,5,1,1,1,2,NA,2,NA,1,2,0.109458007,Male,9,0.985122062
607,11,3,1,1,1,2,NA,1,3,1,3,0.106492915,Female,15,1.59739372
607,12,1,1,1,1,2,NA,1,3,1,3,0.102126702,Male,9,0.919140316
607,12,2,2,1,1,2,NA,1,3,1,3,0.106586207,Female,15,1.598793111
607,12,3,5,1,2,1,2,NA,3,1,2,0.131827032,Female,15,1.977405478
607,15,2,1,1,1,2,NA,1,2,1,3,0.106492915,Female,15,1.59739372
607,16,1,1,1,1,2,NA,2,NA,1,3,0.100752832,Male,9,0.906775488
607,16,2,3,1,1,2,NA,2,NA,2,0,0.101672263,Female,15,1.525083939
607,18,1,2,1,1,2,NA,2,NA,1,3,0.100752832,Male,9,0.906775488
607,18,2,2,1,1,2,NA,1,2,1,3,0.101672263,Female,15,1.525083939
607,20,2,1,1,2,2,NA,2,NA,1,3,0.133920222,Male,9,1.205281995
607,20,3,2,2,1,2,NA,1,3,1,3,0.150791877,Female,15,2.261878152
608,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,11,0
608,2,2,2,1,1,2,NA,1,3,1,3,0.132835721,Female,16,2.125371541
608,3,3,5,1,2,1,3,NA,3,1,3,0.209141214,Female,16,3.346259423
608,4,2,3,1,2,1,3,NA,3,1,3,0.154383277,Male,11,1.698216048
608,5,1,1,1,1,2,NA,2,NA,1,3,0.151615765,Female,16,2.425852232
608,5,2,2,1,1,2,NA,1,2,1,3,0.151807834,Female,16,2.42892534
608,6,1,1,2,1,2,NA,2,NA,1,3,0.107689601,Male,11,1.184585611
608,6,2,2,1,1,2,NA,2,NA,1,1,0.112392018,Female,16,1.798272296
608,7,1,NA,1,2,2,NA,2,NA,2,0,0.112392018,Female,16,1.798272296
608,8,1,1,2,1,2,NA,2,NA,1,3,0.178214596,Male,11,1.960360559
608,8,2,2,1,1,2,NA,2,NA,1,2,0.132835721,Female,16,2.125371541
608,10,1,2,1,1,1,2,1,3,1,3,0.181343908,Female,16,2.901502535
608,12,1,2,1,1,2,NA,2,NA,1,3,0.107689601,Male,11,1.184585611
608,12,2,1,1,1,2,NA,2,NA,1,2,0.112392018,Female,16,1.798272296
608,13,4,2,1,1,2,NA,2,NA,1,3,0.159005596,Female,16,2.544089532
608,14,1,2,1,1,2,NA,2,NA,2,0,0.107689601,Male,11,1.184585611
608,14,2,1,1,1,2,NA,2,NA,1,3,0.112392018,Female,16,1.798272296
608,14,3,2,1,1,2,NA,1,2,1,3,0.124151408,Female,16,1.986422525
608,14,6,3,1,1,2,NA,2,NA,1,3,0.138565297,Male,11,1.524218265
608,15,2,1,1,2,2,NA,2,NA,1,3,0.112392018,Female,16,1.798272296
608,16,2,2,1,2,2,NA,1,3,1,3,0.154383277,Male,11,1.698216048
608,16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,16,0
608,18,1,2,1,1,2,NA,2,NA,1,3,0.107210408,Female,16,1.715366533
608,18,2,NA,1,1,2,NA,2,NA,1,3,0.106240896,Male,11,1.168649854
608,18,3,2,1,2,2,NA,2,NA,2,0,0.147394755,Male,11,1.621342307
608,19,1,1,2,1,2,NA,2,NA,1,3,0.112392018,Female,16,1.798272296
608,20,1,2,2,2,2,NA,2,NA,2,0,0.219197264,Male,11,2.411169903
609,1,1,5,1,1,1,3,1,3,1,3,0.1721321,Male,6,1.032792597
609,1,2,5,1,1,1,3,NA,3,1,3,0.179648489,Female,14,2.515078846
609,1,3,3,1,2,1,3,NA,3,1,3,0.235597202,Male,6,1.413583211
609,3,1,NA,1,1,2,NA,2,NA,1,3,0.10668279,Male,6,0.64009674
609,3,2,NA,1,1,2,NA,2,NA,1,3,0.106208077,Female,14,1.486913084
609,3,3,2,1,2,2,NA,1,2,1,3,0.137708115,Female,14,1.927913607
609,8,2,2,1,1,2,NA,2,NA,1,2,0.106208077,Female,14,1.486913084
609,10,2,1,1,1,2,NA,2,NA,1,3,0.179648489,Female,14,2.515078846
609,10,3,5,1,2,1,2,NA,3,1,3,0.271483265,Female,14,3.800765717
609,10,5,3,1,2,2,NA,1,2,1,2,0.222191292,Female,14,3.110678083
609,11,4,2,1,2,1,0,1,3,1,3,0.143778285,Male,6,0.86266971
609,11,5,3,1,2,2,NA,1,3,1,3,0.157519022,Female,14,2.205266302
609,12,4,2,1,1,2,NA,1,3,1,3,0.107167946,Female,14,1.500351241
609,13,3,1,1,2,2,NA,1,2,1,3,0.150066814,Female,14,2.100935394
609,13,4,3,1,2,1,2,1,3,1,3,0.150066814,Female,14,2.100935394
609,15,3,3,1,1,2,NA,1,3,1,3,0.128822129,Female,14,1.803509801
609,15,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,6,0
609,16,2,5,1,1,1,3,1,3,1,3,0.198444811,Female,14,2.778227349
609,17,1,5,1,1,1,3,NA,3,1,3,0.169816475,Male,6,1.01889885
609,17,2,5,1,1,1,3,NA,3,1,3,0.165087496,Female,14,2.311224951
610,1,3,1,2,1,2,NA,1,2,1,2,0.140949926,Male,3,0.422849779
610,1,4,5,1,2,1,3,NA,3,1,3,0.107976325,Female,11,1.187739572
610,5,1,NA,1,1,2,NA,2,NA,1,3,0.15133124,Female,11,1.664643645
610,5,2,1,1,2,2,NA,1,2,1,3,0.169527126,Female,11,1.864798381
610,7,1,1,1,1,2,NA,2,NA,1,3,0.107009216,Female,11,1.177101375
610,7,2,2,1,1,2,NA,2,NA,1,2,0.106041523,Male,3,0.318124568
610,10,2,2,1,1,2,NA,2,NA,1,3,0.112181102,Female,11,1.233992124
610,11,1,1,1,1,2,NA,2,NA,2,0,0.15133124,Female,11,1.664643645
610,11,2,3,1,2,1,2,NA,1,1,3,0.138746861,Female,11,1.526215475
610,14,2,5,1,1,1,2,NA,3,1,3,0.172658786,Female,11,1.899246645
610,15,2,1,1,1,2,NA,2,NA,1,3,0.117500017,Female,11,1.292500183
610,16,2,1,1,1,2,NA,2,NA,2,1,0.112181102,Female,11,1.233992124
610,17,1,2,1,1,2,NA,2,NA,1,2,0.107487509,Male,3,0.322462528
610,17,3,2,1,1,2,NA,2,NA,2,2,0.112181102,Female,11,1.233992124
611,1,1,5,1,1,1,3,NA,3,1,3,0.171668721,Male,11,1.888355928
611,1,2,2,1,1,1,3,NA,3,1,3,0.179164876,Female,14,2.508308266
611,3,1,1,1,1,2,NA,2,NA,1,2,0.111041514,Female,14,1.55458119
611,3,2,3,1,2,1,2,1,2,1,3,0.145623657,Male,11,1.601860223
611,4,1,1,1,1,2,NA,2,NA,1,1,0.105922166,Female,14,1.482910321
611,5,1,1,1,1,2,NA,1,3,1,3,0.1063956,Male,11,1.170351605
611,5,2,2,1,1,2,NA,1,2,1,3,0.111041514,Female,14,1.55458119
611,5,3,5,1,2,1,3,NA,3,1,3,0.14663651,Male,11,1.613001607
611,5,4,5,1,2,1,3,NA,3,1,3,0.149983708,Female,14,2.099771906
611,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,14,0
611,7,1,2,1,1,2,NA,1,2,1,3,0.131239564,Female,14,1.837353902
611,7,2,2,1,2,2,NA,2,NA,2,2,0.176635354,Female,14,2.472894953
611,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,11,0
611,9,4,4,1,2,1,2,NA,3,1,3,0.192582559,Male,11,2.118408145
611,11,2,3,2,2,2,NA,1,2,1,2,0.192582559,Male,11,2.118408145
611,12,2,2,1,1,2,NA,2,NA,2,2,0.105922166,Female,14,1.482910321
611,13,1,3,1,1,2,NA,1,2,1,2,0.16935933,Male,11,1.862952629
611,13,2,3,1,1,2,NA,1,2,1,3,0.170904836,Female,14,2.39266771
611,15,4,2,2,2,2,NA,1,3,1,3,0.163169251,Male,11,1.794861766
611,16,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,14,0
611,17,2,2,1,1,2,NA,1,2,1,3,0.136022702,Female,14,1.904317822
611,17,3,5,1,2,1,2,NA,3,1,3,0.206263441,Male,11,2.268897855
611,19,1,NA,1,1,2,NA,2,NA,1,3,0.111041514,Female,14,1.55458119
611,19,2,NA,2,1,2,NA,2,NA,1,3,0.104964303,Male,11,1.154607332
611,20,2,1,1,1,2,NA,1,3,1,3,0.116306396,Female,14,1.628289544
612,1,2,NA,1,1,2,NA,2,NA,1,3,0.11315659,Female,13,1.47103567
612,3,2,1,1,1,2,NA,2,NA,1,3,0.108915249,Female,13,1.41589824
612,4,3,3,1,1,2,NA,1,3,1,3,0.156514587,Male,6,0.93908752
612,4,4,2,1,1,2,NA,1,3,1,3,0.160087266,Female,13,2.081134464
612,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,6,0
612,6,4,2,1,1,2,NA,2,NA,1,3,0.130922489,Female,13,1.701992363
612,7,3,3,1,1,2,NA,1,3,1,3,0.108915249,Female,13,1.41589824
612,8,1,1,1,1,2,NA,2,NA,1,2,0.133739366,Female,13,1.738611754
612,12,2,1,1,1,2,NA,1,3,1,3,0.112035158,Male,6,0.672210946
612,12,3,2,1,1,2,NA,1,2,1,3,0.108915249,Female,13,1.41589824
612,13,1,1,1,1,2,NA,2,NA,1,2,0.11315659,Female,13,1.47103567
612,14,1,5,1,1,2,NA,1,2,1,3,0.174938601,Male,6,1.049631607
612,14,3,3,1,2,1,1,NA,3,1,3,0.239438461,Male,6,1.436630763
612,15,3,1,1,1,2,NA,1,2,1,3,0.209471706,Female,13,2.723132182
612,17,1,3,1,1,2,NA,2,NA,1,3,0.215309616,Female,13,2.799025004
612,18,1,2,1,1,2,NA,1,3,1,3,0.174938601,Male,6,1.049631607
612,18,2,2,1,1,2,NA,1,3,1,3,0.18257754,Female,13,2.373508026
612,18,3,3,1,2,1,2,NA,3,1,3,0.225813976,Female,13,2.935581685
612,19,2,2,1,1,2,NA,1,3,1,3,0.138825781,Female,13,1.804735154
613,1,4,4,1,2,1,2,NA,3,1,3,0.108915249,Female,13,1.41589824
613,2,2,4,1,1,2,NA,1,3,1,3,0.130922489,Female,13,1.701992363
613,2,3,3,1,1,2,NA,1,3,1,3,0.116205418,Male,7,0.813437928
613,6,3,2,1,2,2,NA,1,3,1,3,0.152513555,Female,13,1.98267622
613,9,2,3,1,1,1,0,1,3,1,3,0.18257754,Female,13,2.373508026
613,10,1,2,1,1,2,NA,1,2,1,3,0.133739366,Female,13,1.738611754
613,10,2,5,1,1,1,2,NA,3,1,3,0.139446283,Male,7,0.976123983
613,12,2,2,1,1,2,NA,1,3,1,3,0.13861361,Female,13,1.801976932
613,13,2,2,1,1,2,NA,1,2,1,3,0.107939731,Female,13,1.403216501
613,14,1,3,1,1,2,NA,1,2,1,3,0.174938601,Male,7,1.224570208
613,14,2,2,1,1,2,NA,2,NA,1,3,0.18257754,Female,13,2.373508026
613,14,3,2,1,2,1,2,NA,2,1,3,0.276858726,Male,7,1.93801108
613,15,1,1,1,1,2,NA,2,NA,1,2,0.11315659,Female,13,1.47103567
613,15,2,3,1,2,2,NA,2,NA,2,1,0.139953356,Female,13,1.819393625
613,18,1,1,1,1,2,NA,2,NA,1,3,0.108422183,Male,7,0.758955283
613,18,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,13,0
613,18,3,3,1,2,1,1,NA,3,1,3,0.148397441,Male,7,1.038782084
613,19,2,3,1,1,2,NA,1,2,1,3,0.118521756,Female,13,1.540782827
613,20,1,5,1,1,2,NA,1,3,1,3,0.288862934,Male,7,2.022040539
613,20,2,4,1,1,1,0,1,3,1,3,0.258814731,Female,13,3.364591497
614,1,1,5,1,1,1,3,NA,3,1,3,0.233558407,Female,13,3.036259288
614,3,2,1,1,1,2,NA,2,NA,1,3,0.137798236,Female,13,1.791377068
614,3,3,3,1,2,1,2,NA,3,1,3,0.170430423,Female,13,2.215595504
614,4,3,2,1,1,2,NA,1,2,1,3,0.159145577,Female,13,2.068892497
614,5,3,2,1,2,2,NA,1,3,1,3,0.195096381,Male,4,0.780385525
614,6,2,2,1,1,2,NA,1,2,1,3,0.214043089,Female,13,2.782560151
614,9,1,1,1,1,2,NA,2,NA,2,0,0.112490963,Female,13,1.462382519
614,9,2,2,1,2,2,NA,1,3,1,3,0.147524514,Male,4,0.590098058
614,10,1,1,1,1,2,NA,2,NA,1,2,0.15174924,Female,13,1.972740117
614,12,2,2,1,1,2,NA,2,NA,1,3,0.137798236,Female,13,1.791377068
614,12,4,5,1,1,1,1,NA,2,1,3,0.152215835,Female,13,1.978805861
614,13,3,3,1,2,2,NA,1,3,1,3,0.143266559,Male,4,0.573066235
614,14,2,NA,1,1,2,NA,2,NA,2,1,0.107304791,Female,13,1.394962286
614,15,2,1,1,1,2,NA,1,2,1,3,0.117824569,Female,13,1.531719398
614,15,3,2,1,2,2,NA,1,3,1,0,0.159145577,Female,13,2.068892497
614,15,4,2,1,2,2,NA,1,3,1,3,0.155593913,Male,4,0.622375651
614,19,3,2,1,2,2,NA,2,NA,1,3,0.158944224,Female,13,2.066274908
615,1,2,2,1,2,2,NA,1,3,1,3,0.141415281,Male,8,1.131322245
615,2,2,1,1,1,2,NA,2,NA,1,2,0.108332815,Female,17,1.841657851
615,3,1,2,1,1,2,NA,1,3,1,3,0.171662306,Male,8,1.37329845
615,3,2,2,1,1,2,NA,1,2,1,3,0.200601819,Female,17,3.410230931
615,6,2,NA,1,1,2,NA,1,0,1,2,0.107362513,Female,17,1.825162721
615,7,1,2,1,2,1,0,1,3,1,3,0.287318213,Male,8,2.298545701
615,7,2,3,1,2,2,NA,1,1,1,3,0.314776906,Female,17,5.351207408
615,8,2,2,1,1,2,NA,1,2,1,3,0.137872361,Female,17,2.343830135
615,8,3,3,1,2,1,1,NA,3,1,3,0.170522102,Female,17,2.898875732
615,9,1,2,1,1,2,NA,1,2,1,3,0.133024182,Female,17,2.261411093
615,9,2,2,1,1,1,2,NA,3,1,3,0.136834698,Male,8,1.094677581
615,10,2,3,1,1,1,0,1,3,1,3,0.257430695,Female,17,4.376321807
615,11,1,3,1,1,2,NA,1,3,1,2,0.174003101,Male,8,1.392024805
615,11,2,NA,1,1,2,NA,2,NA,1,3,0.18160119,Female,17,3.08722023
615,12,2,1,1,1,2,NA,2,NA,1,2,0.103428875,Female,17,1.758290879
615,13,1,5,1,1,1,2,NA,3,1,3,0.174003101,Male,8,1.392024805
615,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,17,0
615,14,2,1,1,1,2,NA,2,NA,2,1,0.11788795,Female,17,2.004095145
615,14,3,3,1,2,2,NA,1,3,1,2,0.145805155,Female,17,2.478687638
615,17,3,3,1,2,1,2,NA,3,1,3,0.170522102,Female,17,2.898875732
615,18,3,2,1,1,2,NA,1,2,1,3,0.112452961,Female,17,1.91170033
615,18,4,3,1,2,1,1,NA,2,1,3,0.145805155,Female,17,2.478687638
615,19,1,3,1,1,1,2,NA,3,1,3,0.174003101,Male,8,1.392024805
615,19,2,2,1,1,2,NA,2,NA,1,2,0.18160119,Female,17,3.08722023
615,19,3,5,1,2,1,2,NA,3,1,3,0.300699042,Male,8,2.405592333
616,1,3,1,1,1,2,NA,1,2,1,3,0.083926135,Male,6,0.503556812
616,1,4,1,1,1,2,NA,1,2,1,3,0.078661013,Female,15,1.1799152
616,2,2,2,1,1,2,NA,1,2,1,3,0.096589542,Female,15,1.448843128
616,3,1,NA,1,1,2,NA,2,NA,2,0,0.077251505,Male,6,0.463509033
616,6,1,NA,1,1,2,NA,1,2,1,2,0.081724204,Female,15,1.225863059
616,7,1,NA,1,1,2,NA,1,2,1,3,0.081724204,Female,15,1.225863059
616,7,2,3,1,1,2,NA,1,3,1,3,0.07830491,Male,6,0.469829461
616,8,2,2,1,1,2,NA,2,NA,1,2,0.131861557,Female,15,1.977923355
616,9,2,3,1,1,2,NA,2,NA,2,1,0.10010983,Female,15,1.501647443
616,9,3,3,1,1,2,NA,1,3,1,3,0.110584154,Female,15,1.658762309
616,11,1,3,1,1,1,2,NA,3,1,3,0.16590977,Male,6,0.99545862
616,11,2,4,1,1,1,1,NA,2,1,3,0.18692175,Female,15,2.803826247
616,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,15,0
616,16,2,2,1,1,1,0,1,2,1,3,0.081724204,Female,15,1.225863059
616,16,3,3,1,2,1,1,NA,3,1,3,0.101077424,Female,15,1.516161354
616,17,1,1,1,1,2,NA,1,2,1,3,0.07830491,Male,6,0.469829461
616,17,2,1,1,1,2,NA,2,NA,1,3,0.081724204,Female,15,1.225863059
616,18,2,2,1,1,2,NA,1,2,1,3,0.075100238,Female,15,1.126503565
616,19,2,3,1,1,1,0,1,3,1,3,0.113038313,Male,6,0.678229876
616,19,3,2,1,1,2,NA,2,NA,2,1,0.115618581,Female,15,1.73427872
616,20,2,3,1,1,2,NA,1,2,1,3,0.131861557,Female,15,1.977923355
617,2,2,1,2,1,2,NA,2,NA,1,3,0.119021848,Female,14,1.666305868
617,2,3,3,1,2,1,1,NA,1,1,3,0.147207573,Female,14,2.060906023
617,4,3,NA,1,2,2,NA,2,NA,2,0,0.175908591,Female,14,2.462720281
617,5,3,1,1,1,2,NA,1,2,1,3,0.131474905,Female,14,1.84064867
617,6,1,2,1,1,2,NA,2,NA,1,3,0.17489502,Female,14,2.448530275
617,6,2,3,1,1,2,NA,2,NA,1,3,0.17331343,Male,7,1.213194007
617,7,3,1,1,1,2,NA,1,3,1,3,0.109374807,Female,14,1.531247302
617,8,3,1,1,2,2,NA,2,NA,2,0,0.156089341,Male,7,1.092625388
617,9,3,1,1,1,2,NA,1,2,1,3,0.131474905,Female,14,1.84064867
617,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,7,0
617,12,2,NA,1,1,2,NA,2,NA,1,2,0.113634044,Female,14,1.590876616
617,12,3,2,1,2,2,NA,1,2,1,3,0.188157622,Male,7,1.317103357
617,12,4,3,1,2,2,NA,2,NA,2,1,0.140543876,Female,14,1.967614268
617,13,1,1,1,1,2,NA,1,2,1,2,0.108395173,Female,14,1.517532418
617,14,3,3,1,1,2,NA,1,2,1,3,0.109374807,Female,14,1.531247302
617,14,4,2,1,1,2,NA,1,3,1,3,0.116695736,Male,7,0.816870155
617,16,3,5,1,2,1,1,NA,3,1,3,0.211079156,Male,7,1.477554092
617,17,2,1,1,1,2,NA,2,NA,2,0,0.119021848,Female,14,1.666305868
617,18,2,2,1,1,2,NA,2,NA,1,3,0.146739047,Male,7,1.027173327
617,18,3,2,1,1,2,NA,2,NA,2,2,0.131474905,Female,14,1.84064867
617,19,2,2,1,1,2,NA,2,NA,1,3,0.119021848,Female,14,1.666305868
618,1,1,3,1,1,2,NA,2,NA,1,2,3.113630999,Male,5,15.56815499
618,1,2,1,1,1,2,NA,2,NA,2,2,2.949189656,Female,16,47.18703449
618,2,2,2,1,1,2,NA,2,NA,1,3,1.916168612,Female,16,30.6586978
618,3,1,2,2,1,2,NA,1,2,1,3,1.956057809,Male,5,9.780289045
618,3,2,2,2,1,2,NA,1,3,1,3,1.916168612,Female,16,30.6586978
618,8,2,2,2,1,2,NA,2,NA,1,3,1.760858,Female,16,28.17372799
618,9,3,5,1,2,1,2,NA,3,1,3,3.547147441,Female,16,56.75435905
618,10,3,3,1,2,1,2,1,3,1,2,2.903108116,Female,16,46.44972986
618,12,1,2,2,1,2,NA,1,2,1,2,1.916168612,Female,16,30.6586978
618,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,5,0
618,13,2,3,1,1,2,NA,1,2,1,3,5.359020218,Female,16,85.74432348
618,14,2,2,1,2,2,NA,1,3,1,2,2.264712773,Female,16,36.23540436
618,15,1,2,2,1,2,NA,1,3,1,3,1.916168612,Female,16,30.6586978
618,15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Male,5,0
618,16,2,1,1,1,2,NA,2,NA,1,2,1.916168612,Female,16,30.6586978
618,16,3,3,1,2,1,1,1,3,1,2,2.369939103,Female,16,37.91902565
618,17,2,5,2,1,1,0,1,3,1,3,1.844346688,Female,16,29.509547
618,18,2,3,1,2,2,NA,1,3,1,2,3.032993244,Female,16,48.5278919
618,19,1,1,1,1,2,NA,2,NA,1,3,1.916168612,Female,16,30.6586978
618,19,3,3,1,2,1,0,1,3,1,3,3.380311653,Male,5,16.90155827
618,20,2,2,1,1,2,NA,1,2,1,3,5.359020218,Female,16,85.74432348
619,1,4,3,1,2,2,NA,1,2,1,3,0.113624108,Female,17,1.931609828
619,2,2,2,1,1,2,NA,1,3,1,3,0.129388902,Male,6,0.776333415
619,3,1,3,1,1,2,NA,2,NA,1,2,0.2308676,Female,17,3.9247492
619,4,1,3,1,1,2,NA,2,NA,1,2,0.153949259,Male,6,0.923695554
