Cluster,HHID,UrbanRural,ComputerAccess,MobileAccess,InternetAccess,hhweight
608,14,2,2,1,2,0.119902077
608,15,2,2,1,2,0.119902077
608,16,2,2,1,2,0.125587071
608,17,2,2,1,1,0.125587071
608,18,2,2,1,2,0.119902077
608,19,2,2,1,2,0.119902077
608,20,2,2,2,2,0.154211053
609,1,2,1,1,1,0.19165264
609,2,2,2,1,1,0.124412934
609,3,2,2,1,1,0.11878109
609,4,2,2,2,2,0.124412934
609,5,2,1,1,1,0.145503463
609,6,2,2,1,2,0.124412934
609,7,2,2,1,2,0.124412934
609,8,2,1,1,1,0.11878109
609,9,2,2,1,1,0.124412934
609,10,2,2,1,1,0.19165264
609,11,2,2,1,1,0.124412934
609,12,2,2,1,1,0.124412934
609,13,2,2,1,1,0.124412934
609,14,2,2,1,1,0.124412934
609,15,2,1,1,1,0.124412934
609,16,2,1,1,1,0.19165264
609,17,2,1,1,1,0.19165264
609,18,2,NA,NA,NA,0
609,19,2,2,1,1,0.124412934
609,20,2,NA,NA,NA,0
610,1,2,1,1,2,0.125351393
610,2,2,2,1,1,0.247801483
610,3,2,2,1,2,0.125351393
610,4,2,2,2,2,0.125351393
610,5,2,2,1,2,0.119677068
610,6,2,2,1,1,0.125351393
610,7,2,2,1,2,0.119677068
610,8,2,2,1,1,0.125351393
610,9,2,1,1,1,0.125351393
610,10,2,2,1,1,0.119677068
610,11,2,2,1,1,0.119677068
610,12,2,2,1,1,0.125351393
610,13,2,2,1,2,0.125351393
610,14,2,1,2,1,0.193098296
610,15,2,2,1,2,0.125351393
610,16,2,2,1,2,0.119677068
610,17,2,2,1,2,0.119677068
610,18,2,2,1,2,0.125351393
610,19,2,2,1,2,0.125351393
610,20,2,2,1,2,0.125351393
611,1,2,1,1,1,0.191136712
611,2,2,2,1,1,0.124078015
611,3,2,2,1,2,0.118461332
611,4,2,2,1,2,0.118461332
611,5,2,1,1,1,0.118461332
611,6,2,2,1,2,0.118461332
611,7,2,2,1,1,0.15235805
611,8,2,1,1,1,0.124078015
611,9,2,2,1,1,0.124078015
611,10,2,2,1,2,0.124078015
611,11,2,2,1,2,0.124078015
611,12,2,2,1,1,0.118461332
611,13,2,1,1,1,0.191136712
611,14,2,2,1,2,0.145111768
611,15,2,1,1,1,0.145111768
611,16,2,2,1,1,0.124078015
611,17,2,1,1,1,0.145111768
611,18,2,2,1,2,0.124078015
611,19,2,2,1,2,0.118461332
611,20,2,2,1,2,0.124078015
612,1,2,2,1,2,0.120717738
612,2,2,2,1,1,0.126441405
612,3,2,2,1,1,0.126441405
612,4,2,2,1,1,0.126441405
612,5,2,2,1,2,0.126441405
612,6,2,2,1,2,0.126441405
612,7,2,2,1,1,0.126441405
612,8,2,2,1,2,0.155260108
612,9,2,2,1,2,0.126441405
612,10,2,2,1,2,0.126441405
612,11,2,2,1,2,0.126441405
612,12,2,2,1,1,0.126441405
612,13,2,2,1,2,0.120717738
612,14,2,2,1,1,0.194777411
612,15,2,2,1,1,0.147875802
612,16,2,2,1,2,0.126441405
612,17,2,2,1,2,0.249956279
612,18,2,2,1,1,0.194777411
612,19,2,2,1,1,0.155260108
612,20,2,2,1,2,0.126441405
613,1,2,2,1,1,0.126441405
613,2,2,2,1,1,0.126441405
613,3,2,2,1,2,0.147875802
613,4,2,2,1,1,0.147875802
613,5,2,2,1,1,0.147875802
613,6,2,2,1,1,0.126441405
613,7,2,2,1,2,0.147875802
613,8,2,2,1,1,0.126441405
613,9,2,2,1,1,0.194777411
613,10,2,2,1,1,0.155260108
613,11,2,2,2,2,0.120717738
613,12,2,2,1,1,0.147875802
613,13,2,2,1,2,0.120717738
613,14,2,2,1,1,0.194777411
613,15,2,2,1,2,0.120717738
613,16,2,2,2,2,0.126441405
613,17,2,2,2,2,0.126441405
613,18,2,2,1,2,0.120717738
613,19,2,2,1,1,0.126441405
613,20,2,2,1,1,0.249956279
614,1,2,1,1,1,0.193631662
614,2,2,2,1,2,0.125697632
614,3,2,1,1,1,0.147005944
614,4,2,2,1,1,0.125697632
614,5,2,2,1,2,0.125697632
614,6,2,2,1,1,0.248485947
614,7,2,2,1,2,0.147005944
614,8,2,2,1,2,0.125697632
614,9,2,2,1,2,0.120007634
614,10,2,2,1,2,0.120007634
614,11,2,2,1,2,0.125697632
614,12,2,1,1,1,0.147005944
614,13,2,2,1,2,0.125697632
614,14,2,2,1,2,0.120007634
614,15,2,2,1,1,0.125697632
614,16,2,2,1,1,0.125697632
614,17,2,2,1,2,0.125697632
614,18,2,2,1,2,0.125697632
614,19,2,2,1,2,0.125697632
614,20,2,2,1,1,0.125697632
615,1,2,2,1,1,0.125765248
615,2,2,2,1,1,0.125765248
615,3,2,2,1,1,0.193735821
615,4,2,2,2,2,0.125765248
615,5,2,2,1,2,0.125765248
615,6,2,2,1,2,0.120072188
615,7,2,2,1,1,0.248619614
615,8,2,2,1,1,0.147085022
615,9,2,2,1,1,0.15442984
615,10,2,2,1,1,0.248619614
615,11,2,2,1,2,0.193735821
615,12,2,2,1,1,0.120072188
615,13,2,1,1,1,0.193735821
615,14,2,2,1,2,0.125765248
615,15,2,2,1,2,0.125765248
615,16,2,2,1,2,0.125765248
615,17,2,2,1,1,0.147085022
615,18,2,2,1,1,0.125765248
615,19,2,1,1,1,0.193735821
615,20,2,2,1,2,0.125765248
616,1,2,2,1,1,0.091318793
616,2,2,2,1,2,0.1121323
616,3,2,2,2,2,0.087185033
616,4,2,2,1,2,0.091318793
616,5,2,2,1,1,0.091318793
616,6,2,2,1,2,0.087185033
616,7,2,2,1,1,0.087185033
616,8,2,2,1,1,0.140672575
616,9,2,1,1,1,0.10679919
616,10,2,2,2,2,0.091318793
616,11,2,1,1,1,0.180523979
616,12,2,2,1,1,0.091318793
616,13,2,2,2,2,0.10679919
616,14,2,2,2,2,0.091318793
616,15,2,2,1,2,0.091318793
616,16,2,2,1,1,0.087185033
616,17,2,2,1,1,0.087185033
616,18,2,2,1,1,0.087185033
616,19,2,2,1,1,0.091318793
616,20,2,2,1,1,0.140672575
617,1,2,2,1,2,0.126974913
617,2,2,2,1,1,0.126974913
617,3,2,2,1,2,0.126974913
617,4,2,2,2,2,0.126974913
617,5,2,2,2,1,0.126974913
617,6,2,2,1,2,0.195599257
617,7,2,2,1,1,0.126974913
617,8,2,2,2,2,0.126974913
617,9,2,2,1,1,0.126974913
617,10,2,2,1,1,0.14849975
617,11,2,2,1,1,0.126974913
617,12,2,2,1,1,0.121227095
617,13,2,2,1,1,0.121227095
617,14,2,2,1,1,0.126974913
617,15,2,1,1,1,0.126974913
617,16,2,2,1,1,0.14849975
617,17,2,2,1,1,0.126974913
617,18,2,2,1,2,0.126974913
617,19,2,2,1,2,0.126974913
617,20,2,2,1,2,0.126974913
618,1,2,2,1,2,3.305356099
618,2,2,2,1,1,2.048569742
618,3,2,2,1,1,2.048569742
618,4,2,2,1,1,2.145699891
618,5,2,2,2,2,2.145699891
618,6,2,2,1,1,2.145699891
618,7,2,2,1,1,2.145699891
618,8,2,2,1,2,2.048569742
618,9,2,1,1,1,2.509439773
618,10,2,1,1,1,2.509439773
618,11,2,2,1,2,2.145699891
618,12,2,2,1,1,2.048569742
618,13,2,2,1,1,4.241736782
618,14,2,2,1,1,2.634750821
618,15,2,2,1,2,2.048569742
618,16,2,2,1,2,2.048569742
618,17,2,2,1,1,2.145699891
618,18,2,2,1,1,2.145699891
618,19,2,2,1,1,2.048569742
618,20,2,2,1,1,4.241736782
619,1,2,1,1,1,0.131907992
619,2,2,2,1,1,0.112788108
619,3,2,2,1,2,0.222965694
619,4,2,2,1,2,0.173745109
619,5,2,2,1,1,0.131907992
619,6,2,2,1,1,0.131907992
619,7,2,2,1,1,0.112788108
619,8,2,2,2,2,0.112788108
619,9,2,2,1,1,0.112788108
619,10,2,2,1,1,0.131907992
619,11,2,2,1,2,0.112788108
619,12,2,2,2,2,0.112788108
619,13,2,2,1,2,0.107682489
619,14,2,2,1,2,0.112788108
619,15,2,2,1,2,0.112788108
619,16,2,2,1,1,0.138494932
619,17,2,1,1,1,0.131907992
619,18,2,1,1,1,0.112788108
619,19,2,1,1,1,0.173745109
619,20,2,2,1,1,0.112788108
620,1,2,2,1,2,0.125550973
620,2,2,2,1,2,0.125550973
620,3,2,1,1,1,0.248196023
620,4,2,2,1,1,0.125550973
620,5,2,2,1,2,0.125550973
620,6,2,2,1,2,0.125550973
620,7,2,2,1,2,0.119867613
620,8,2,2,1,1,0.146834423
620,9,2,2,1,1,0.125550973
620,10,2,2,1,1,0.146834423
620,11,2,2,1,1,0.119867613
620,12,2,2,1,2,0.119867613
620,13,2,2,1,1,0.125550973
620,14,2,2,1,1,0.119867613
620,15,2,2,1,1,0.125550973
620,16,2,2,1,1,0.125550973
620,17,2,2,1,1,0.125550973
620,18,2,2,1,2,0.125550973
620,19,2,2,2,2,0.125550973
620,20,2,2,1,2,0.119867613
621,1,2,2,1,2,0.145203347
621,2,2,2,1,2,0.191257338
621,3,2,2,2,2,0.12415632
621,4,2,2,1,2,0.12415632
621,5,2,2,1,2,0.118536092
621,6,2,2,1,1,0.191257338
621,7,2,1,1,1,0.145203347
621,8,2,2,2,2,0.12415632
621,9,2,2,1,2,0.12415632
621,10,2,2,1,2,0.12415632
621,11,2,2,1,1,0.245438996
621,12,2,2,1,2,0.12415632
621,13,2,2,1,2,0.12415632
621,14,2,2,1,1,0.12415632
621,15,2,2,1,2,0.12415632
621,16,2,2,1,2,0.191257338
621,17,2,1,1,1,0.118536092
621,18,2,2,1,1,0.12415632
621,19,2,2,1,2,0.191257338
621,20,2,2,1,1,0.145203347
622,1,2,2,1,2,2.269449339
622,2,2,NA,NA,NA,0
622,3,2,2,1,1,1.940495744
622,4,2,1,1,1,2.382776257
622,5,2,2,1,1,1.940495744
622,6,2,2,1,1,2.989248155
622,7,2,2,1,1,1.940495744
622,8,2,2,1,1,2.989248155
622,9,2,2,1,1,1.852654643
622,10,2,2,1,1,1.852654643
622,11,2,2,1,1,2.269449339
622,12,2,2,1,1,1.852654643
622,13,2,2,1,2,1.940495744
622,14,2,2,1,1,1.852654643
622,15,2,1,1,1,1.852654643
622,16,2,2,1,2,2.269449339
622,17,2,1,1,1,2.269449339
622,18,2,2,1,2,1.940495744
622,19,2,2,1,2,1.940495744
622,20,2,2,1,2,1.852654643
623,1,2,2,1,2,2.081514512
623,2,2,2,1,1,2.081514512
623,3,2,2,1,2,1.987289865
623,4,2,2,1,1,3.206481351
623,5,2,1,1,1,2.434373663
623,6,2,2,1,1,2.081514512
623,7,2,2,1,2,2.081514512
623,8,2,2,1,1,2.081514512
623,9,2,2,1,2,2.081514512
623,10,2,2,1,1,1.987289865
623,11,2,1,1,1,1.987289865
623,12,2,2,1,1,2.434373663
623,13,2,2,1,1,2.434373663
623,14,2,2,1,2,1.987289865
623,15,2,2,1,2,2.081514512
623,16,2,2,1,2,1.987289865
623,17,2,2,1,2,3.206481351
623,18,2,2,1,1,3.206481351
623,19,2,2,1,1,1.987289865
623,20,2,2,1,2,2.081514512
624,1,2,2,2,2,0.113231109
624,2,2,1,1,1,0.174427532
624,3,2,2,2,2,0.113231109
624,4,2,2,1,2,0.113231109
624,5,2,2,1,2,0.108105437
624,6,2,2,1,2,0.108105437
624,7,2,2,1,2,0.108105437
624,8,2,2,1,2,0.108105437
624,9,2,2,1,9,0.113231109
624,10,2,2,1,1,0.113231109
624,11,2,2,1,1,0.223841443
624,12,2,2,1,1,0.132426091
624,13,2,2,1,2,0.108105437
624,14,2,2,2,2,0.113231109
624,15,2,2,2,2,0.113231109
624,16,2,2,1,2,0.108105437
624,17,2,2,1,2,0.108105437
624,18,2,2,2,2,0.113231109
624,19,2,2,2,2,0.113231109
624,20,2,2,1,2,0.108105437
625,1,1,2,1,1,0.113034871
625,2,1,2,1,2,0.113034871
625,3,1,2,1,1,0.113034871
625,4,1,2,1,1,0.113034871
625,5,1,1,1,1,0.113034871
625,6,1,2,2,2,0.113034871
625,7,1,1,1,1,0.132196587
625,8,1,2,1,1,0.113034871
625,9,1,2,1,1,0.113034871
625,10,1,2,1,2,0.107918082
625,11,1,2,1,1,0.113034871
625,12,1,2,1,1,0.132196587
625,13,1,2,1,1,0.107918082
625,14,1,1,1,2,0.113034871
625,15,1,1,1,1,0.132196587
625,16,1,2,1,1,0.132196587
625,17,1,2,1,1,0.107918082
625,18,1,2,1,1,0.138797938
625,19,1,2,1,1,0.113034871
625,20,1,1,1,1,0.132196587
626,1,1,1,1,1,2.27606357
626,2,1,2,1,1,2.27606357
626,3,1,2,1,2,2.997960215
626,4,1,2,1,1,1.946151251
626,5,1,2,1,2,1.946151251
626,6,1,2,1,1,1.946151251
626,7,1,1,1,1,2.27606357
626,8,1,1,1,1,1.946151251
626,9,1,1,1,1,2.27606357
626,10,1,2,1,1,2.27606357
626,11,1,1,1,1,1.946151251
626,12,1,1,1,1,2.997960215
626,13,1,1,1,1,2.27606357
626,14,1,1,1,1,2.997960215
626,15,1,1,1,1,2.997960215
626,16,1,1,1,1,1.946151251
626,17,1,1,1,1,2.27606357
626,18,1,2,1,2,1.946151251
626,19,1,1,1,1,2.27606357
626,20,1,NA,NA,NA,0
627,1,2,2,1,1,0.239468602
627,2,2,2,1,2,0.121136172
627,3,2,2,1,2,0.141671223
627,4,2,2,1,2,0.121136172
627,5,2,2,1,2,0.121136172
627,6,2,2,1,2,0.121136172
627,7,2,2,1,1,0.121136172
627,8,2,2,1,1,0.121136172
627,9,2,2,1,1,0.121136172
627,10,2,2,1,2,0.115652658
627,11,2,2,1,2,0.121136172
627,12,2,2,1,1,0.141671223
627,13,2,2,1,2,0.186604932
627,14,2,2,1,2,0.121136172
627,15,2,2,1,2,0.121136172
627,16,2,2,1,1,0.186604932
627,17,2,2,1,1,0.121136172
627,18,2,2,1,1,0.121136172
627,19,2,NA,NA,NA,0
627,20,2,1,1,1,0.239468602
628,1,2,2,1,2,2.067854223
628,2,2,2,1,1,2.067854223
628,3,2,2,1,1,3.185438278
628,4,2,2,1,2,2.067854223
628,5,2,2,1,1,2.418397677
628,6,2,2,1,1,2.418397677
628,7,2,2,1,1,2.067854223
628,8,2,2,1,1,2.418397677
628,9,2,2,1,2,2.067854223
628,10,2,1,1,1,2.067854223
628,11,2,2,1,1,2.067854223
628,12,2,2,1,1,1.974247941
628,13,2,2,1,2,2.418397677
628,14,2,2,1,1,2.067854223
628,15,2,2,1,2,2.067854223
628,16,2,1,1,1,2.067854223
628,17,2,1,1,1,2.067854223
628,18,2,2,1,1,2.067854223
628,19,2,1,1,1,2.067854223
628,20,2,1,1,1,3.185438278
629,1,2,2,1,2,1.909138016
629,2,2,2,1,2,1.909138016
629,3,2,2,1,2,1.9996572
629,4,2,1,1,1,1.909138016
629,5,2,2,1,1,3.95303161
629,6,2,1,1,1,3.08038377
629,7,2,1,1,1,2.338639867
629,8,2,NA,NA,NA,0
629,9,2,2,1,2,1.909138016
629,10,2,2,1,1,3.08038377
629,11,2,NA,NA,NA,0
629,12,2,1,1,1,1.9996572
629,13,2,2,1,1,1.9996572
629,14,2,2,1,1,1.9996572
629,15,2,2,1,1,1.9996572
629,16,2,NA,NA,NA,0
629,17,2,2,1,1,1.9996572
629,18,2,2,1,1,1.9996572
629,19,2,2,1,1,1.909138016
629,20,2,2,1,1,2.455421874
630,1,2,1,1,2,2.084434956
630,2,2,NA,NA,NA,0
630,3,2,2,1,1,3.210980166
630,4,2,2,1,1,2.437789181
630,5,2,2,2,2,2.084434956
630,6,2,2,1,2,2.084434956
630,7,2,2,1,1,1.990078108
630,8,2,2,1,1,2.084434956
630,9,2,2,1,1,2.084434956
630,10,2,2,1,1,1.990078108
630,11,2,2,1,2,2.084434956
630,12,2,2,1,1,2.559522295
630,13,2,2,1,1,2.084434956
630,14,2,NA,NA,NA,0
630,15,2,2,1,2,2.559522295
630,16,2,2,1,1,3.210980166
630,17,2,2,1,1,1.990078108
630,18,2,2,1,1,1.990078108
630,19,2,2,1,1,1.990078108
630,20,2,2,1,1,2.559522295
631,1,1,2,1,1,1.785030178
631,2,1,2,1,1,1.869664957
631,3,1,2,1,1,1.869664957
631,4,1,2,1,2,1.869664957
631,5,1,2,1,1,2.880136451
631,6,1,1,1,1,2.18661129
631,7,1,2,1,2,2.18661129
631,8,1,2,2,2,1.869664957
631,9,1,2,1,1,2.880136451
631,10,1,2,1,1,1.785030178
631,11,1,2,1,1,1.869664957
631,12,1,1,1,1,2.295801618
631,13,1,2,1,2,1.869664957
631,14,1,2,1,1,1.869664957
631,15,1,NA,NA,NA,0
631,16,1,2,1,2,1.785030178
631,17,1,2,1,1,2.295801618
631,18,1,2,2,2,1.869664957
631,19,1,2,1,1,2.295801618
631,20,1,2,1,1,1.785030178
632,1,2,2,1,1,2.008940997
632,2,2,2,1,1,2.008940997
632,3,2,NA,NA,NA,0
632,4,2,1,1,1,3.094685051
632,5,2,2,1,1,3.094685051
632,6,2,2,1,1,3.971384328
632,7,2,2,1,1,2.008940997
632,8,2,2,1,1,2.008940997
632,9,2,2,1,1,2.466821648
632,10,2,2,1,1,2.008940997
632,11,2,NA,NA,NA,0
632,12,2,1,1,1,3.094685051
632,13,2,2,1,1,2.008940997
632,14,2,2,1,1,2.008940997
632,15,2,2,1,2,3.094685051
632,16,2,2,1,1,1.918001561
632,17,2,2,1,1,1.918001561
632,18,2,2,1,1,2.008940997
632,19,2,2,1,1,1.918001561
632,20,2,2,1,1,1.918001561
633,1,2,2,1,1,2.005254511
633,2,2,2,1,2,2.005254511
633,3,2,2,1,2,2.005254511
633,4,2,2,1,2,2.345186037
633,5,2,2,1,1,2.005254511
633,6,2,2,1,1,1.914481952
633,7,2,2,1,1,1.914481952
633,8,2,2,1,1,2.005254511
633,9,2,2,1,1,2.005254511
633,10,2,2,1,2,2.345186037
633,11,2,NA,NA,NA,0
633,12,2,2,1,1,2.005254511
633,13,2,2,1,2,2.005254511
633,14,2,2,1,1,2.345186037
633,15,2,2,1,2,2.005254511
633,16,2,2,1,2,2.005254511
633,17,2,2,1,1,1.914481952
633,18,2,2,1,2,2.345186037
633,19,2,2,1,1,1.914481952
633,20,2,NA,NA,NA,0
634,1,1,NA,NA,NA,0
634,2,1,2,1,1,1.284893344
634,3,1,2,1,2,1.226729626
634,4,1,2,1,2,1.577748037
634,5,1,2,1,1,1.226729626
634,6,1,2,1,1,1.577748037
634,7,1,2,1,2,1.284893344
634,8,1,2,1,2,1.284893344
634,9,1,2,1,2,1.284893344
634,10,1,2,1,1,1.284893344
634,11,1,2,1,1,1.284893344
634,12,1,2,1,1,1.226729626
634,13,1,2,1,2,1.284893344
634,14,1,2,1,1,1.284893344
634,15,1,2,1,1,1.284893344
634,16,1,NA,NA,NA,0
634,17,1,2,1,1,1.226729626
634,18,1,2,1,1,1.284893344
634,19,1,1,1,1,1.502708964
634,20,1,2,1,1,1.226729626
635,1,2,2,1,2,2.108896287
635,2,2,2,1,2,2.583338078
635,3,2,2,1,1,2.108896287
635,4,2,2,1,1,2.108896287
635,5,2,2,1,1,2.208886738
635,6,2,2,1,2,3.40269265
635,7,2,1,1,1,3.40269265
635,8,2,2,2,2,2.208886738
635,9,2,1,1,1,2.208886738
635,10,2,2,1,2,2.208886738
635,11,2,2,1,1,2.208886738
635,12,2,2,1,1,2.712339302
635,13,2,2,1,1,2.208886738
635,14,2,2,1,2,2.208886738
635,15,2,2,1,1,4.366647993
635,16,2,2,1,2,2.208886738
635,17,2,2,1,2,2.208886738
635,18,2,2,1,1,2.208886738
635,19,2,2,1,1,2.208886738
635,20,2,2,1,2,2.208886738
636,1,2,2,1,2,1.870519152
636,2,2,1,1,1,1.959207274
636,3,2,2,1,1,3.018072443
636,4,2,NA,NA,NA,0
636,5,2,2,1,1,3.873067987
636,6,2,2,1,1,1.959207274
636,7,2,2,1,1,1.870519152
636,8,2,NA,NA,NA,0
636,9,2,1,1,1,3.018072443
636,10,2,2,1,1,1.870519152
636,11,2,2,1,1,2.291332855
636,12,2,2,1,2,1.959207274
636,13,2,2,1,1,1.870519152
636,14,2,2,1,1,2.291332855
636,15,2,2,1,1,1.870519152
636,16,2,1,1,1,3.018072443
636,17,2,2,1,1,1.959207274
636,18,2,2,1,1,1.959207274
636,19,2,2,1,1,1.870519152
636,20,2,2,1,1,1.870519152
637,1,2,2,1,1,0.119317946
637,2,2,2,2,2,0.119317946
637,3,2,2,1,1,0.139544771
637,4,2,2,1,2,0.119317946
637,5,2,2,2,2,0.146513059
637,6,2,2,1,2,0.119317946
637,7,2,2,1,2,0.113916739
637,8,2,2,1,1,0.119317946
637,9,2,1,1,1,0.235874235
637,10,2,2,1,2,0.119317946
637,11,2,2,1,2,0.113916739
637,12,2,2,1,2,0.119317946
637,13,2,2,2,1,0.139544771
637,14,2,2,2,2,0.119317946
637,15,2,2,2,2,0.119317946
637,16,2,2,1,2,0.146513059
637,17,2,2,1,1,0.235874235
637,18,2,2,1,2,0.146513059
637,19,2,2,1,1,0.119317946
637,20,2,2,1,2,0.119317946
638,1,2,2,1,2,0.112502983
638,2,2,NA,NA,NA,0
638,3,2,1,1,1,0.107410271
638,4,2,2,1,1,0.112502983
638,5,2,2,1,1,0.107410271
638,6,2,1,1,1,0.112502983
638,7,2,NA,NA,NA,0
638,8,2,2,1,1,0.112502983
638,9,2,2,1,1,0.112502983
638,10,2,1,1,1,0.131574532
638,11,2,2,1,1,0.112502983
638,12,2,1,1,1,0.107410271
638,13,2,2,1,2,0.107410271
638,14,2,2,1,2,0.13814482
638,15,2,2,1,2,0.107410271
638,16,2,2,1,1,0.112502983
638,17,2,2,2,2,0.112502983
638,18,2,2,1,1,0.107410271
638,19,2,2,1,1,0.131574532
638,20,2,NA,NA,NA,0
639,1,2,2,1,1,0.22349032
639,2,2,2,1,2,0.113053492
639,3,2,2,1,1,0.113053492
639,4,2,2,1,2,0.113053492
639,5,2,2,2,2,0.113053492
639,6,2,2,1,1,0.174153921
639,7,2,2,1,1,0.113053492
639,8,2,2,1,1,0.113053492
639,9,2,2,2,2,0.113053492
639,10,2,2,1,2,0.113053492
639,11,2,2,1,2,0.113053492
639,12,2,2,1,1,0.10793586
639,13,2,2,1,1,0.113053492
639,14,2,2,2,2,0.113053492
639,15,2,2,1,1,0.22349032
639,16,2,2,2,1,0.113053492
639,17,2,2,1,1,0.10793586
639,18,2,2,1,1,0.10793586
639,19,2,2,2,2,0.113053492
639,20,2,2,2,2,0.113053492
640,1,2,2,1,1,0.119923807
640,2,2,2,1,2,0.119923807
640,3,2,2,1,1,0.114495174
640,4,2,2,1,1,0.119923807
640,5,2,NA,NA,NA,0
640,6,2,1,1,1,0.140253338
640,7,2,2,1,1,0.114495174
640,8,2,2,1,1,0.237071934
640,9,2,2,1,1,0.184737339
640,10,2,2,1,2,0.119923807
640,11,2,2,1,1,0.119923807
640,12,2,1,1,1,0.184737339
640,13,2,1,1,1,0.184737339
640,14,2,2,1,2,0.119923807
640,15,2,2,1,2,0.119923807
640,16,2,2,2,2,0.119923807
640,17,2,1,1,1,0.237071934
640,18,2,2,1,2,0.119923807
640,19,2,2,1,2,0.119923807
640,20,2,2,2,2,0.119923807
641,1,2,2,1,1,2.050232391
641,2,2,2,1,1,2.050232391
641,3,2,2,1,1,2.050232391
641,4,2,2,2,2,2.050232391
641,5,2,2,1,2,2.050232391
641,6,2,2,1,1,2.397788585
641,7,2,NA,NA,NA,0
641,8,2,2,1,1,2.050232391
641,9,2,2,1,1,3.158292623
641,10,2,2,1,1,1.957423802
641,11,2,2,1,1,3.158292623
641,12,2,2,1,1,1.957423802
641,13,2,1,1,1,2.050232391
641,14,2,2,1,1,1.957423802
641,15,2,1,1,1,2.397788585
641,16,2,2,2,1,2.050232391
641,17,2,2,1,1,1.957423802
641,18,2,2,1,1,1.957423802
641,19,2,2,1,1,2.050232391
641,20,2,2,1,1,1.957423802
642,1,1,1,1,1,1.792757582
642,2,1,2,1,1,2.892604574
642,3,1,1,1,1,1.877758745
642,4,1,2,1,1,1.792757582
642,5,1,2,1,1,1.877758745
642,6,1,2,1,1,1.877758745
642,7,1,2,1,2,1.877758745
642,8,1,1,1,1,2.892604574
642,9,1,1,1,1,2.196077139
642,10,1,1,1,1,1.792757582
642,11,1,2,1,1,1.877758745
642,12,1,2,1,2,1.877758745
642,13,1,2,1,1,2.196077139
642,14,1,2,1,1,1.877758745
642,15,1,1,1,1,2.892604574
642,16,1,2,1,1,1.877758745
642,17,1,1,1,1,2.196077139
642,18,1,2,1,1,1.792757582
642,19,1,2,1,2,2.196077139
642,20,1,1,1,1,1.792757582
643,1,2,2,1,1,2.051678479
643,2,2,2,1,2,1.958804431
643,3,2,2,1,1,2.051678479
643,4,2,2,1,2,2.051678479
643,5,2,1,1,1,3.160520259
643,6,2,2,1,1,2.519299917
643,7,2,1,1,1,3.160520259
643,8,2,2,1,1,2.051678479
643,9,2,2,1,1,1.958804431
643,10,2,2,1,1,2.399479815
643,11,2,2,1,1,1.958804431
643,12,2,1,1,1,2.519299917
643,13,2,2,2,2,2.051678479
643,14,2,2,1,1,2.051678479
643,15,2,2,1,1,2.051678479
643,16,2,2,1,2,1.958804431
643,17,2,2,1,1,1.958804431
643,18,2,2,1,1,2.399479815
643,19,2,1,1,1,2.399479815
643,20,2,2,1,2,1.958804431
644,1,1,2,1,1,0.171021117
644,2,1,2,1,1,0.105994233
644,3,1,2,2,2,0.111019806
644,4,1,2,1,1,0.219470018
644,5,1,2,1,1,0.129839927
644,6,1,2,1,1,0.111019806
644,7,1,2,1,1,0.111019806
644,8,1,2,1,1,0.111019806
644,9,1,2,1,2,0.111019806
644,10,1,2,1,1,0.219470018
644,11,1,2,1,1,0.171021117
644,12,1,2,1,2,0.105994233
644,13,1,2,1,1,0.111019806
644,14,1,2,1,1,0.105994233
644,15,1,1,1,1,0.105994233
644,16,1,2,1,2,0.111019806
644,17,1,2,1,1,0.219470018
644,18,1,2,1,1,0.136323596
644,19,1,2,1,1,0.111019806
644,20,1,2,2,2,0.136323596
645,1,1,2,2,2,0.747317694
645,2,1,1,1,1,1.47733845
645,3,1,2,1,1,0.747317694
645,4,1,2,1,1,0.874003281
645,5,1,2,1,1,0.917647392
645,6,1,2,1,2,0.747317694
645,7,1,1,1,1,1.151209966
645,8,1,2,1,1,0.747317694
645,9,1,2,1,2,0.747317694
645,10,1,2,1,1,0.747317694
645,11,1,1,1,1,0.874003281
645,12,1,1,1,1,1.151209966
645,13,1,2,1,2,0.747317694
645,14,1,2,1,2,0.747317694
645,15,1,2,1,1,0.747317694
645,16,1,2,1,1,0.713488602
645,17,1,2,1,1,0.747317694
645,18,1,2,1,2,0.747317694
645,19,1,2,1,1,0.747317694
645,20,1,2,1,1,0.874003281
646,1,2,2,1,1,0.132724431
646,2,2,1,1,1,0.08225899
646,3,2,1,1,1,0.086159188
646,4,2,2,1,1,0.08225899
646,5,2,2,1,2,0.086159188
646,6,2,2,1,2,0.086159188
646,7,2,2,1,2,0.08225899
646,8,2,2,1,1,0.100764927
646,9,2,2,1,1,0.105796711
646,10,2,2,1,1,0.086159188
646,11,2,1,1,1,0.132724431
646,12,2,2,1,1,0.08225899
646,13,2,2,1,2,0.086159188
646,14,2,2,1,1,0.086159188
646,15,2,2,1,1,0.100764927
646,16,2,2,1,1,0.08225899
646,17,2,2,2,2,0.086159188
646,18,2,2,1,1,0.08225899
646,19,2,2,1,1,0.08225899
646,20,2,2,1,2,0.086159188
647,1,2,2,1,2,1.715381811
647,2,2,2,1,2,0.867732902
647,3,2,2,1,1,0.828452932
647,4,2,1,1,1,1.014831321
647,5,2,2,1,1,0.867732902
647,6,2,2,1,1,1.014831321
647,7,2,2,1,1,1.014831321
647,8,2,NA,NA,NA,0
647,9,2,2,1,1,0.867732902
